Targetid,mag_g,magerr_g,mag_r,magerr_r,mag_i,magerr_i
39628433034054325,19.825394,-0.005191330489130107,19.747238,-0.005131524924749004,19.717155,-0.009392483381623861
39628433038246149,20.428942,-0.008374590193856323,20.289202,-0.007919206952727291,20.20685,-0.013677471129750936
39628433038246361,20.866272,-0.01213460399196106,20.758713,-0.0115336604195557,20.393993,-0.01567523897131593
39628433038246927,21.424007,-0.02485212407220699,21.022831,-0.016040529508539746,20.872364,-0.02591385785193034
39628433038246949,21.344423,-0.02165245882434864,21.158888,-0.01842230170886562,21.024935,-0.03202798804503875
39628433038247074,21.386112,-0.024627754903923035,21.209053,-0.021259393366623254,21.180672,-0.035742529939869594
39628433038248881,21.730146,-0.07601963692426134,21.538002,-0.06529051386715987,21.416378,-0.07928269237171688
39628433038249809,21.689869,-0.050390654746455654,21.023369,-0.015677324721335692,20.718163,-0.02195753993362133
39628433042441407,21.098095,-0.014787745856533564,20.773422,-0.012075896284798342,20.892216,-0.026146296984609758
39628433042441985,20.71864,-0.010820280312522232,20.716663,-0.010968453095856553,20.334724,-0.014706187486712232
39628433046635097,20.756456,-0.011202725932610303,20.570967,-0.01006855639416325,20.498838,-0.017043969933616104
39628433046636076,21.58129,-0.07830967610701421,21.480839,-0.05471961424034915,21.46598,-0.07637676930634525
39628433046639330,20.072323,-0.006376854998482952,20.011883,-0.006410468799859682,19.799297,-0.009760974000406627
39628438352431700,21.523392,-0.05438780818169648,21.403885,-0.061858047336366316,21.25042,-0.06146258872417144
39628438356627251,21.364746,-0.028966771873510672,21.108463,-0.02137728686355493,21.138603,-0.061853453247463136
39628438365014728,20.703917,-0.011874676689429153,20.238037,-0.008548793991122976,20.066296,-0.012036149514159038
39628438369208033,20.025703,-0.005945132944313077,19.980068,-0.00601405051148431,19.875038,-0.010083240355423385
39628438373403707,21.549946,-0.03182551790577516,21.169598,-0.018833644260005895,20.834417,-0.022537701997286875
39628438381791846,21.567364,-0.047562318990160085,21.425322,-0.04391002749799928,21.363428,-0.0493454248240155
39628438381792433,20.740398,-0.010793520798317361,19.580109,-0.0045041401878906095,19.537827,-0.008040578098515667
39628438381792747,20.172539,-0.0069405237680164,20.24057,-0.0076634624222933646,20.051413,-0.012123565935133225
39628438381793107,21.285446,-0.022099452262843444,21.166689,-0.01870570535650509,20.87529,-0.02523562852196908
39628438385985092,21.571436,-0.03455090623036,21.321198,-0.02527019728044514,21.123001,-0.03313899481279755
39628438385985428,20.87144,-0.012321547178439895,20.810276,-0.012203720391051961,20.619345,-0.020213371664405195
39628438385986444,21.184029,-0.01918359772278847,21.10001,-0.019668371906480398,20.968952,-0.031032761474866964
39628438390180962,21.10632,-0.01982384372591605,20.802336,-0.016259224466886806,20.907305,-0.054148012454711035
39628443687588282,20.118385,-0.006448238877648029,19.565575,-0.004556338749613981,19.381516,-0.007858303903469512
39628443700170709,20.519056,-0.008375521599277843,20.512438,-0.009546840324129034,20.294607,-0.015118596234100255
39628443704361271,20.778492,-0.010274496216628121,20.615566,-0.010152811882086846,20.554932,-0.020358750351392754
39628443704361285,21.09465,-0.014349072071553406,20.828487,-0.012742138798672002,20.563948,-0.021573959982600664
39628443704363878,21.636986,-0.0889483745493889,21.48305,-0.12992379941138635,21.489561,-0.1748162521296046
39628443704367360,20.155466,-0.006204639190152652,19.874588,-0.005521394385343367,19.901972,-0.011348263363308929
39628443708560190,21.864193,-0.12045460002653502,21.567762,-0.07732687265981146,21.37381,-0.13902743008520052
39628443712750786,21.443886,-0.02249776848158216,21.20146,-0.024192964986585092,21.067713,-0.03666109141843586
39628443712752108,21.399734,-0.024549313975958116,21.231153,-0.030409901261332667,21.057892,-0.036508120788393626
39628443716947794,19.868887,-0.005094892410379769,19.602013,-0.0044702364787082075,19.587381,-0.008804863994114741
39628443716947859,20.72316,-0.01043156528371563,20.620699,-0.010064566285754846,20.383884,-0.01587937086145895
39628443716948184,21.874908,-0.07001709269887212,21.323946,-0.02495297463303126,20.920952,-0.030019752232902715
39628443716948734,20.548265,-0.009247106855569308,20.467197,-0.009182368396452183,20.398724,-0.01715992771841787
39628443716949207,20.962864,-0.012211924942322894,20.501488,-0.00914080259809355,20.154268,-0.013016946753922376
39628443721140645,21.68283,-0.06066635363622397,21.31878,-0.08175883480310785,21.211845,-0.06776373246485796
39628443721140684,21.210863,-0.016697487737506508,21.088547,-0.01718156531146937,20.813583,-0.025292265162785547
39628443725332652,21.703722,-0.04819519603605242,21.50409,-0.05113363721987271,21.330029,-0.0737001406381648
39628443725333282,21.266418,-0.018328091862040492,21.118834,-0.017349264298556148,20.894997,-0.028815795186595907
39628443725337897,19.03215,-0.002519646248520514,18.870474,-0.0025009357536062587,18.742346,-0.004632751589267846
39628449018549519,21.392738,-0.025650702103148154,21.230268,-0.03205851052317628,21.07537,-0.04790620706921039
39628449022738520,20.302235,-0.0072718931902768895,20.102787,-0.006963166886357164,20.077732,-0.01341812142763298
39628449022739673,21.654501,-0.13017435386578824,21.515017,-0.11104871537833437,21.453686,-0.2650433705679422
39628449022740012,21.688326,-0.056139942427107056,21.311865,-0.038055862211377266,21.199936,-0.09265481401834148
39628449022744312,20.862692,-0.011220386611304162,20.63496,-0.01015656748267842,20.420588,-0.01697465265119356
39628449026935492,21.22864,-0.018315065439590335,20.928429,-0.01547971573916611,20.528181,-0.019207863734566535
39628449026937204,21.746435,-0.08696920975784596,21.492878,-0.08705035978400538,21.522734,-0.24962604447359202
39628449026937553,21.812931,-0.06276217925882906,21.323578,-0.050511627429064815,21.210667,-0.10174567904262403
39628449026938062,21.475552,-0.08445461098251286,21.452513,-0.05754216444760666,21.269726,-0.09446525132648369
39628449026939473,21.311132,-0.02192979830648235,20.895157,-0.01596753691544551,20.448053,-0.01917901366596294
39628449031127474,21.614534,-0.03765724023332994,21.327408,-0.04524367504025063,21.196476,-0.05648768725598549
39628449031127601,21.675032,-0.07063912890917479,21.479866,-0.0822417864597036,21.324436,-0.13606894217779533
39628449031129080,21.520529,-0.029021128972989006,21.10923,-0.020316585692371263,20.97258,-0.035455757268671666
39628449031131094,21.862238,-0.0813445911110115,21.468163,-0.07811320349380713,21.455013,-0.08659550444939072
39628449031132225,20.735031,-0.009998106715675702,20.321531,-0.007976145048659775,20.100113,-0.013155724639246585
39628449039519947,21.677673,-0.03941043042279124,21.30672,-0.028603753776377475,21.189089,-0.05119744261649749
39628449039521337,20.071712,-0.005970959406391574,19.89816,-0.005684506219200413,19.983454,-0.01180576625921463
39628449043713821,21.546381,-0.04201857647317725,21.33583,-0.034224834549892995,21.206896,-0.05013761533373343
39628449043715434,21.68371,-0.05771947604366939,21.335232,-0.07804852312438458,21.11473,-0.15388130254148422
39628454332728777,21.372059,-0.023493314192779644,20.986261,-0.017788308667591485,20.708515,-0.026262377200219074
39628454332732377,21.294317,-0.01756597885558674,21.062468,-0.01662475609493044,20.90033,-0.02865032108006714
39628454332732462,20.470646,-0.008121311588875354,20.235586,-0.007469500620806989,20.347597,-0.01602119509454754
39628454332733014,21.453188,-0.03038822196728953,21.195946,-0.02469708578480036,21.039875,-0.03919333438332945
39628454336922502,21.50572,-0.03196638259089556,21.03751,-0.016699780384163254,20.547947,-0.019722192521243957
39628454341116966,18.141964,-0.0012875902467335818,17.972069,-0.0012746901748825969,18.120779,-0.002896848009811395
39628454341117015,21.685616,-0.04204461316613926,21.043125,-0.016243113504062885,20.740719,-0.023576716798535135
39628454341118757,21.171167,-0.015723218492697297,20.864962,-0.013191557730637848,20.791409,-0.026052735357382187
39628454341120207,21.49514,-0.03130688088589561,21.19801,-0.025421392802381426,20.76025,-0.030751556481694163
39628454349507588,21.424046,-0.032115601650368045,20.957373,-0.018933172962939247,20.794537,-0.027248397982511514
39628459638522920,20.851439,-0.010759345091528566,20.657587,-0.010622671333439391,20.379314,-0.015740318305502835
39628459638523300,21.555407,-0.028722219431998416,21.239107,-0.022711133657749977,21.179293,-0.043330675716241336
39628459638526068,21.219276,-0.016982027931021045,20.896664,-0.01307812888206839,20.908567,-0.02930539117233231
39628465317613141,20.959013,-0.015567575237477354,20.756931,-0.013819701409445207,20.636642,-0.02660843108518146
39628465317613778,21.17531,-0.01853517942572887,21.00586,-0.018808126152670954,20.69717,-0.028135766159243854
39628465325998676,20.905212,-0.016342032178281368,20.09182,-0.007881082023742847,19.767778,-0.011931270593412481
39628465330193036,21.245659,-0.024600756328410536,20.962559,-0.01787070964372714,20.653378,-0.025117027002690806
39628465330195701,20.945992,-0.018151888052225968,20.697273,-0.01321854554723414,20.308968,-0.018168406390829308
39628465334389444,20.92531,-0.01804315276987222,20.837286,-0.016800170020105806,20.525267,-0.025345606112185403
39628470581463597,20.882137,-0.013750668440269577,20.797806,-0.014628375863186535,20.484316,-0.022027005790840663
39628470589850057,21.547735,-0.04169236613463724,21.362066,-0.04058242020006406,21.01004,-0.07748408341882551
39628470589853957,21.055853,-0.017669250301198192,20.881664,-0.015872188125204387,20.76005,-0.03085348116582786
39628470589854128,21.106997,-0.01992195890420045,20.895397,-0.0165579072474683,20.761929,-0.03151038300958282
39628470598242029,20.106009,-0.008507525197004857,19.99282,-0.0073591732715665124,19.788765,-0.01200007107738184
39628470602434170,20.417171,-0.010816596278510563,20.125065,-0.00813143853535901,20.035221,-0.015314413105598801
39628470602435998,20.668213,-0.013530327650524126,20.555466,-0.011703045481781579,20.260727,-0.017421912208313683
39628470602436419,21.361916,-0.030250891176692263,21.11903,-0.02413169757306423,20.709972,-0.03987412832396693
39628470606629762,20.842531,-0.01550482217660094,20.40636,-0.010474432429837895,20.146576,-0.0162040147930419
39628475841122913,21.521313,-0.036872259621386745,21.19489,-0.025569351845835166,20.947916,-0.04386805377817608
39628475857899327,21.853813,-0.0836217982959143,21.61256,-0.07157304502807282,21.014822,-0.13982954801051828
39628390289900566,21.405308,-0.024061989026608516,21.328592,-0.028172845628631146,20.934717,-0.09183377262057345
39628390302482625,21.72575,-0.08106641996276681,21.36955,-0.03223084883956851,20.896065,-0.05648438381546042
39628390340235299,21.389425,-0.03843929015061824,21.382143,-0.03860100471869555,20.820915,-0.10796692319648726
39628395725720907,21.636623,-0.05197381096023841,21.53074,-0.04264448182165383,20.94549,-0.13154409481038404
39628395729914921,21.199476,-0.01930700588371298,21.24228,-0.02497658287901723,20.870663,-0.048212135057812515
39628395734106507,20.567413,-0.00997535110569144,20.414354,-0.009760667442286739,20.440308,-0.02435269625396975
39628395742494806,21.632256,-0.05992801850549697,21.510746,-0.046498486764215786,20.967033,-0.13743917010870332
39628395742496363,20.651405,-0.013801625537723367,20.101349,-0.008433778321475639,20.236324,-0.02367337591388356
39628395746689337,21.729805,-0.06780472386060964,21.414888,-0.045612767760327876,20.897495,-0.08246112323082003
39628395746690921,22.451258,-0.23397851255413354,21.641022,-0.13497442682139624,20.681347,-0.12505227826285528
39628395780246691,21.797543,-0.19297725695441453,21.56007,-0.10365458816698904,20.931751,-0.15766064993118545
39628395780246756,19.404013,-0.005504581621421376,19.229347,-0.0043402924907906815,19.190796,-0.010963286514092646
39628395780247094,21.097492,-0.01892594505458334,21.02802,-0.020214645943918988,20.61338,-0.035474750636434536
39628395780247517,20.586773,-0.011602752283139135,20.573078,-0.011452261750389785,20.361698,-0.028701739687024896
39628395784438058,20.699387,-0.012285634558451004,20.34686,-0.00945064055287813,20.271992,-0.022784595201124663
39628395784438995,21.401966,-0.05035493380989518,21.223173,-0.03619446965380421,20.932312,-0.10049928086231523
39628395784440084,19.201815,-0.003637642552988146,18.975407,-0.0029113262122369404,18.81063,-0.006920419413517431
39628401157341818,21.155262,-0.018125691632619397,20.825546,-0.012249659614381337,20.758333,-0.03617917731463151
39628401161537756,19.540192,-0.004716355077090558,19.428288,-0.0038369479462421396,19.303646,-0.009242407614890643
39628401161538357,20.922062,-0.014305371967645404,20.580872,-0.010820533609490144,20.54924,-0.03510680541711284
39628401165733047,20.18365,-0.012863251824351761,20.238142,-0.011282373625029115,20.130804,-0.024749490486781923
39628401169924917,21.188293,-0.02106988147760724,21.040565,-0.01627270450340834,20.743622,-0.04217348364766637
39628401169928450,21.523891,-0.03822341339770533,21.248043,-0.0218526046305645,20.993237,-0.07306848145321086
39628401186705206,21.55926,-0.04962766335174552,21.37606,-0.03662600127494091,20.864141,-0.05047866209474792
39628401207675445,21.409533,-0.031291080004194866,21.292858,-0.0267815611031622,20.813564,-0.05147890924739849
39628406584771227,21.317863,-0.024441845247885115,21.251228,-0.021014903734971006,20.933796,-0.06282085050853907
39628406584772125,21.133339,-0.017663001907144975,20.86609,-0.01272628556556643,20.626484,-0.03335964485084408
39628406584772636,21.023014,-0.015148972129619803,20.903456,-0.014045966533527708,20.732712,-0.03899812901919929
39628406584772858,19.48962,-0.004481889586984579,19.451084,-0.0038768936356291654,19.21244,-0.008449606310114969
39628406584773855,21.612036,-0.038952671990244256,21.206501,-0.01956433613688145,20.913067,-0.0794548881913727
39628406588969528,21.194613,-0.01955574500251425,20.998322,-0.015286053859608207,20.803862,-0.04392625228743448
39628406593159600,21.59296,-0.07659930627792386,21.616184,-0.0663763724134774,20.930584,-0.13040583019579577
39628406593161289,21.021324,-0.016318859588356983,20.717756,-0.011665553431372728,20.61892,-0.033937906743533405
39628406597358685,21.41548,-0.028193500259407023,21.256113,-0.021246922772767463,20.866394,-0.04816927624342309
39628406605742432,21.568357,-0.04714524780570471,21.358273,-0.025884832143613888,20.739077,-0.09628152500326602
39628406605742896,20.808865,-0.013218263980284396,20.557768,-0.010115461883290558,20.519419,-0.03093733217906502
39628406605743781,21.572779,-0.045616449090975,21.465118,-0.04963051114617255,21.002693,-0.0840170127374645
39628406605745056,21.631117,-0.046383170707649406,21.358074,-0.03810879760834579,20.928791,-0.1156410040952374
39628406605746269,20.196913,-0.008239144750245567,19.999184,-0.006207348369211681,19.83948,-0.014824745485934173
39628406609937459,20.593462,-0.011255411582880376,20.624199,-0.01101794735469578,20.321676,-0.023243586076251325
39628406609940768,21.536749,-0.04126115585278849,21.282072,-0.022687673963608324,20.93143,-0.08138873533494911
39628406614131376,21.510727,-0.03440583118696301,21.204529,-0.021578029044961804,21.02118,-0.08459867115779068
